datetime,qualitystatus,resolutioncode,netregulationvolume,systemimbalance,alpha,marginalincrementalprice,marginaldecrementalprice,strategicreserveprice,positiveimbalanceprice,negativeimbalanceprice
2024-02-13T13:15:00+00:00,Validated,PT15M,-14.443,-0.039,0.0,92.74,8.5,,92.74,92.74
2024-02-13T13:30:00+00:00,Validated,PT15M,170.759,-220.562,1.07,94.77,10.0,,95.84,95.84
2024-02-13T13:45:00+00:00,Validated,PT15M,226.153,-250.899,7.14,144.54,10.0,,151.68,151.68
2024-02-13T14:00:00+00:00,Validated,PT15M,327.401,-321.848,14.93,150.0,7.59,,164.93,164.93
2024-02-13T14:15:00+00:00,Validated,PT15M,310.896,-333.678,26.46,151.14,6.69,,177.6,177.6
2024-02-13T14:30:00+00:00,Validated,PT15M,295.281,-339.059,29.66,131.7,10.0,,161.36,161.36
2024-02-13T14:45:00+00:00,Validated,PT15M,186.955,-150.01,8.13,151.14,-19.77,,159.27,159.27
2024-02-13T15:00:00+00:00,Validated,PT15M,-117.955,175.231,0.0,89.06,-234.63,,-234.63,-234.63
2024-02-13T15:15:00+00:00,Validated,PT15M,12.012,22.856,0.0,92.97,-132.96,,-132.96,-132.96
2024-02-13T15:30:00+00:00,Validated,PT15M,-44.624,42.127,0.0,89.06,-80.86,,-80.86,-80.86
2024-02-13T15:45:00+00:00,Validated,PT15M,-85.493,71.893,0.0,94.48,7.81,,7.81,7.81
2024-02-13T16:00:00+00:00,Validated,PT15M,44.99,-18.506,0.0,93.84,-172.06,,93.84,93.84
2024-02-13T16:15:00+00:00,Validated,PT15M,205.22,-287.41,2.05,94.03,5.0,,96.08,96.08
2024-02-13T16:30:00+00:00,Validated,PT15M,99.763,-96.412,0.0,209.0,-48.43,,209.0,209.0
2024-02-13T16:45:00+00:00,Validated,PT15M,43.929,-68.3,0.0,209.0,5.0,,209.0,209.0
2024-02-13T17:00:00+00:00,Validated,PT15M,77.983,-90.086,0.0,89.88,0.17,,89.88,89.88
2024-02-13T17:15:00+00:00,Validated,PT15M,79.947,-104.119,0.0,94.43,6.11,,94.43,94.43
2024-02-13T17:30:00+00:00,Validated,PT15M,-2.613,3.217,0.0,94.14,7.3,,7.3,7.3
2024-02-13T17:45:00+00:00,Validated,PT15M,-121.552,120.669,0.0,89.32,9.24,,9.24,9.24
2024-02-13T18:00:00+00:00,Validated,PT15M,-10.861,-5.034,0.0,91.22,5.58,,91.22,91.22
2024-02-13T18:15:00+00:00,Validated,PT15M,-130.708,152.356,0.62,89.26,-12.65,,-13.26,-13.26
2024-02-13T18:30:00+00:00,Validated,PT15M,-116.528,140.525,0.0,89.32,-9.34,,-9.34,-9.34
2024-02-13T18:45:00+00:00,Validated,PT15M,-99.011,171.295,1.76,89.26,-35.56,,-37.33,-37.33
2024-02-13T19:00:00+00:00,Validated,PT15M,-11.11,-5.458,0.0,89.27,-18.89,,89.27,89.27
2024-02-13T19:15:00+00:00,Validated,PT15M,38.264,-44.184,0.0,91.02,5.0,,91.02,91.02
2024-02-13T19:30:00+00:00,Validated,PT15M,8.233,16.313,0.0,89.8,-72.96,,-72.96,-72.96
2024-02-13T19:45:00+00:00,Validated,PT15M,56.298,-6.657,0.0,89.94,-3.6,,89.94,89.94
2024-02-13T20:00:00+00:00,Validated,PT15M,109.096,-129.55,0.0,91.61,-34.71,,91.61,91.61
2024-02-13T20:15:00+00:00,Validated,PT15M,28.826,2.225,0.0,93.16,-11.47,,-11.47,-11.47
2024-02-13T20:30:00+00:00,Validated,PT15M,44.534,-56.14,0.0,89.83,-23.74,,89.83,89.83
2024-02-13T20:45:00+00:00,Validated,PT15M,-42.444,71.754,0.0,89.85,-7.62,,-7.62,-7.62
2024-02-13T21:00:00+00:00,Validated,PT15M,-33.388,20.511,0.0,90.58,2.36,,2.36,2.36
2024-02-13T21:15:00+00:00,Validated,PT15M,64.415,-81.818,0.0,90.43,5.0,,90.43,90.43
2024-02-13T21:30:00+00:00,Validated,PT15M,88.188,-113.375,0.0,93.92,5.0,,93.92,93.92
2024-02-13T21:45:00+00:00,Validated,PT15M,178.248,-188.879,1.99,92.9,5.0,,94.89,94.89
2024-02-13T22:00:00+00:00,Validated,PT15M,128.96,-172.428,3.12,101.94,-45.86,,105.06,105.06
2024-02-13T22:15:00+00:00,Validated,PT15M,-18.474,45.237,0.0,150.0,-68.86,,-68.86,-68.86
2024-02-13T22:30:00+00:00,Validated,PT15M,59.958,-62.192,0.0,93.56,1.35,,93.56,93.56
2024-02-13T22:45:00+00:00,Validated,PT15M,169.714,-174.395,1.21,93.8,9.97,,95.0,95.0
2024-02-13T23:00:00+00:00,Validated,PT15M,17.899,-13.538,0.0,95.0,-22.22,,95.0,95.0
2024-02-13T23:15:00+00:00,Validated,PT15M,31.261,-20.068,0.0,90.0,-6.19,,90.0,90.0
2024-02-13T23:30:00+00:00,Validated,PT15M,14.671,-16.494,0.0,95.0,-24.7,,95.0,95.0
2024-02-13T23:45:00+00:00,Validated,PT15M,13.051,7.3,0.0,93.93,-56.54,,-56.54,-56.54
2024-02-14T00:00:00+00:00,Validated,PT15M,21.59,-39.9,0.0,93.49,-48.0,,93.49,93.49
2024-02-14T00:15:00+00:00,Validated,PT15M,35.899,-35.688,0.0,90.04,-48.0,,90.04,90.04
2024-02-14T00:30:00+00:00,Validated,PT15M,64.824,-74.214,0.0,90.27,-48.0,,90.27,90.27
2024-02-14T00:45:00+00:00,Validated,PT15M,48.272,-49.367,0.0,90.0,-48.0,,90.0,90.0
2024-02-14T01:00:00+00:00,Validated,PT15M,39.778,-53.336,0.0,93.06,-48.0,,93.06,93.06
2024-02-14T01:15:00+00:00,Validated,PT15M,51.12,-54.921,0.0,90.84,-48.01,,90.84,90.84
2024-02-14T01:30:00+00:00,Validated,PT15M,25.444,-32.323,0.0,90.18,-48.04,,90.18,90.18
2024-02-14T01:45:00+00:00,Validated,PT15M,125.891,-136.546,0.0,95.0,-43.31,,95.0,95.0
2024-02-14T02:00:00+00:00,Validated,PT15M,140.302,-152.676,1.81,95.89,-49.93,,97.7,97.7
2024-02-14T02:15:00+00:00,Validated,PT15M,72.208,-52.124,0.0,217.0,-72.39,,217.0,217.0
2024-02-14T02:30:00+00:00,Validated,PT15M,62.553,-52.705,0.0,95.0,-50.87,,95.0,95.0
2024-02-14T02:45:00+00:00,Validated,PT15M,41.357,-24.688,0.0,95.0,-53.03,,95.0,95.0
2024-02-14T03:00:00+00:00,Validated,PT15M,30.101,-29.155,0.0,91.25,-55.19,,91.25,91.25
2024-02-14T03:15:00+00:00,Validated,PT15M,-4.924,4.452,0.0,92.05,-50.5,,-50.5,-50.5
2024-02-14T03:30:00+00:00,Validated,PT15M,63.856,-56.962,0.0,91.3,-48.85,,91.3,91.3
2024-02-14T03:45:00+00:00,Validated,PT15M,-9.057,9.532,0.0,93.87,-56.26,,-56.26,-56.26
2024-02-14T04:00:00+00:00,Validated,PT15M,2.351,6.462,0.0,91.89,-58.21,,-58.21,-58.21
2024-02-14T04:15:00+00:00,Validated,PT15M,-48.309,47.231,0.0,92.06,-49.3,,-49.3,-49.3
2024-02-14T04:30:00+00:00,Validated,PT15M,37.085,-37.188,0.0,92.39,-51.19,,92.39,92.39
2024-02-14T04:45:00+00:00,Validated,PT15M,45.721,-69.579,0.0,124.12,-50.72,,124.12,124.12
2024-02-14T05:00:00+00:00,Validated,PT15M,49.071,-36.089,0.0,95.0,-149.38,,95.0,95.0
2024-02-14T05:15:00+00:00,Validated,PT15M,-69.699,68.689,0.0,95.0,-51.12,,-51.12,-51.12
2024-02-14T05:30:00+00:00,Validated,PT15M,42.755,-110.992,0.0,132.07,-43.75,,132.07,132.07
2024-02-14T05:45:00+00:00,Validated,PT15M,162.676,-182.308,1.7,217.0,-57.54,,218.7,218.7
2024-02-14T06:00:00+00:00,Validated,PT15M,22.879,-34.901,0.0,217.0,-55.99,,217.0,217.0
2024-02-14T06:15:00+00:00,Validated,PT15M,60.863,-92.661,0.0,95.0,-45.89,,95.0,95.0
2024-02-14T06:30:00+00:00,Validated,PT15M,41.827,-60.96,0.0,95.0,-45.0,,95.0,95.0
2024-02-14T06:45:00+00:00,Validated,PT15M,33.247,-17.458,0.0,95.0,-51.94,,95.0,95.0
2024-02-14T07:00:00+00:00,Validated,PT15M,-41.937,41.276,0.0,95.0,-71.09,,-71.09,-71.09
2024-02-14T07:15:00+00:00,Validated,PT15M,-13.641,13.875,0.0,95.0,-48.24,,-48.24,-48.24
2024-02-14T07:30:00+00:00,Validated,PT15M,629.591,-650.758,28.12,94.95,-45.16,,123.06,123.06
2024-02-14T07:45:00+00:00,Validated,PT15M,682.985,-686.426,159.48,235.0,-49.26,,394.48,394.48
2024-02-14T08:00:00+00:00,Validated,PT15M,386.992,-346.696,0.0,400.14,-113.33,,400.14,400.14
2024-02-14T08:15:00+00:00,Validated,PT15M,74.523,-27.777,0.0,154.5,-127.05,,154.5,154.5
2024-02-14T08:30:00+00:00,Validated,PT15M,-63.604,87.396,0.0,149.6,-131.74,,-131.74,-131.74
2024-02-14T08:45:00+00:00,Validated,PT15M,-156.811,215.27,0.0,175.21,-209.04,,-209.04,-209.04
2024-02-14T09:00:00+00:00,Validated,PT15M,-324.133,363.265,0.0,93.9,-216.36,,-216.36,-216.36
2024-02-14T09:15:00+00:00,Validated,PT15M,-52.113,55.324,0.0,91.56,-76.0,,-76.0,-76.0
2024-02-14T09:30:00+00:00,Validated,PT15M,-80.399,68.037,0.0,91.93,-70.89,,-70.89,-70.89
2024-02-14T09:45:00+00:00,Validated,PT15M,29.64,-29.384,0.0,93.83,-52.87,,93.83,93.83
2024-02-14T10:00:00+00:00,Validated,PT15M,49.675,-53.738,0.0,92.65,-48.0,,92.65,92.65
2024-02-14T10:15:00+00:00,Validated,PT15M,6.747,-9.17,0.0,90.0,-46.88,,90.0,90.0
2024-02-14T10:30:00+00:00,Validated,PT15M,36.255,-60.651,0.0,90.31,-43.04,,90.31,90.31
2024-02-14T10:45:00+00:00,Validated,PT15M,-35.067,70.45,0.0,94.27,-58.1,,-58.1,-58.1
2024-02-14T11:00:00+00:00,Validated,PT15M,-181.393,154.632,0.42,99.51,-123.87,,-124.29,-124.29
2024-02-14T11:15:00+00:00,Validated,PT15M,83.448,-118.974,0.0,95.6,-48.03,,95.6,95.6
2024-02-14T11:30:00+00:00,Validated,PT15M,19.262,-53.507,0.0,93.71,-48.04,,93.71,93.71
2024-02-14T11:45:00+00:00,Validated,PT15M,34.512,-88.093,0.0,96.05,-48.1,,96.05,96.05
2024-02-14T12:00:00+00:00,Validated,PT15M,112.272,-292.562,3.62,154.7,-48.71,,158.32,158.32
2024-02-14T12:15:00+00:00,Validated,PT15M,185.467,-391.147,27.58,226.81,-50.98,,254.39,254.39
2024-02-14T12:30:00+00:00,Validated,PT15M,159.749,-191.958,13.91,226.91,-46.59,,240.82,240.82
2024-02-14T12:45:00+00:00,Validated,PT15M,83.66,-121.081,0.0,154.6,-43.42,,154.6,154.6
2024-02-14T13:00:00+00:00,Validated,PT15M,28.421,-53.534,0.0,94.91,-47.12,,94.91,94.91
2024-02-14T13:15:00+00:00,Validated,PT15M,25.921,-36.953,0.0,94.92,-46.6,,94.92,94.92
2024-02-14T13:30:00+00:00,Validated,PT15M,1.606,-41.123,0.0,94.93,-43.71,,94.93,94.93
2024-02-14T13:45:00+00:00,Validated,PT15M,-50.685,39.859,0.0,94.9,-47.44,,-47.44,-47.44
2024-02-14T14:00:00+00:00,Validated,PT15M,-144.323,128.592,0.0,94.68,-45.75,,-45.75,-45.75
2024-02-14T14:15:00+00:00,Validated,PT15M,24.902,-67.34,0.0,94.88,-43.75,,94.88,94.88
2024-02-14T14:30:00+00:00,Validated,PT15M,11.569,-32.427,0.0,94.91,-43.94,,94.91,94.91
2024-02-14T14:45:00+00:00,Validated,PT15M,-29.258,6.793,0.0,94.73,-43.75,,-43.75,-43.75
2024-02-14T15:00:00+00:00,Validated,PT15M,110.634,-124.029,0.0,94.83,-43.75,,94.83,94.83
2024-02-14T15:15:00+00:00,Validated,PT15M,106.87,-140.013,0.0,95.11,-43.79,,95.11,95.11
2024-02-14T15:30:00+00:00,Validated,PT15M,94.744,-119.833,0.0,104.28,-49.29,,104.28,104.28
2024-02-14T15:45:00+00:00,Validated,PT15M,49.189,-88.773,0.0,95.16,-46.42,,95.16,95.16
2024-02-14T16:00:00+00:00,Validated,PT15M,8.196,-39.598,0.0,94.95,-44.32,,94.95,94.95
2024-02-14T16:15:00+00:00,Validated,PT15M,30.258,-53.593,0.0,94.93,-43.92,,94.93,94.93
2024-02-14T16:30:00+00:00,Validated,PT15M,-60.365,48.781,0.0,94.92,-47.19,,-47.19,-47.19
2024-02-14T16:45:00+00:00,Validated,PT15M,-53.47,28.695,0.0,94.89,-44.17,,-44.17,-44.17
2024-02-14T17:00:00+00:00,Validated,PT15M,-16.958,18.191,0.0,94.95,-64.22,,-64.22,-64.22
2024-02-14T17:15:00+00:00,Validated,PT15M,18.845,-31.103,0.0,94.71,-44.6,,94.71,94.71
2024-02-14T17:30:00+00:00,Validated,PT15M,136.739,-158.209,0.84,94.83,-43.88,,95.67,95.67
2024-02-14T17:45:00+00:00,Validated,PT15M,89.21,-105.044,0.0,94.87,-44.26,,94.87,94.87
2024-02-14T18:00:00+00:00,Validated,PT15M,161.747,-169.841,1.62,94.86,-44.42,,96.48,96.48
2024-02-14T18:15:00+00:00,Validated,PT15M,34.041,-34.113,0.0,94.83,-51.91,,94.83,94.83
2024-02-14T18:30:00+00:00,Validated,PT15M,-51.095,61.447,0.0,94.95,-54.33,,-54.33,-54.33
2024-02-14T18:45:00+00:00,Validated,PT15M,-67.319,81.576,0.0,94.96,-66.53,,-66.53,-66.53
2024-02-14T19:00:00+00:00,Validated,PT15M,119.574,-112.129,0.0,94.9,-50.39,,94.9,94.9
2024-02-14T19:15:00+00:00,Validated,PT15M,10.517,-10.447,0.0,90.0,-52.41,,90.0,90.0
2024-02-14T19:30:00+00:00,Validated,PT15M,53.774,-64.407,0.0,90.0,-48.97,,90.0,90.0
2024-02-14T19:45:00+00:00,Validated,PT15M,66.492,-81.472,0.0,90.03,-48.8,,90.03,90.03
2024-02-14T20:00:00+00:00,Validated,PT15M,130.76,-211.555,1.86,161.2,-49.53,,163.06,163.06
2024-02-14T20:15:00+00:00,Validated,PT15M,92.049,-93.703,0.0,190.41,-50.12,,190.41,190.41
2024-02-14T20:30:00+00:00,Validated,PT15M,73.893,-58.668,0.0,190.41,-50.91,,190.41,190.41
2024-02-14T20:45:00+00:00,Validated,PT15M,82.943,-74.824,0.0,190.41,-61.87,,190.41,190.41
2024-02-14T21:00:00+00:00,Validated,PT15M,45.113,-77.095,0.0,128.17,-57.1,,128.17,128.17
2024-02-14T21:15:00+00:00,Validated,PT15M,180.131,-207.334,1.74,91.75,-48.8,,93.49,93.49
2024-02-14T21:30:00+00:00,Validated,PT15M,190.357,-192.007,4.16,190.41,-48.8,,194.57,194.57
2024-02-14T21:45:00+00:00,Validated,PT15M,139.151,-96.691,0.0,190.41,-80.9,,190.41,190.41
2024-02-14T22:00:00+00:00,Validated,PT15M,94.52,-130.284,0.0,190.41,-89.23,,190.41,190.41
2024-02-14T22:15:00+00:00,Validated,PT15M,159.236,-166.664,1.92,190.41,-45.85,,192.33,192.33
2024-02-14T22:30:00+00:00,Validated,PT15M,90.581,-76.809,0.0,190.41,-49.22,,190.41,190.41
2024-02-14T22:45:00+00:00,Validated,PT15M,114.403,-93.791,0.0,190.41,-50.12,,190.41,190.41
2024-02-14T23:00:00+00:00,Validated,PT15M,77.966,-99.21,0.0,215.0,-98.16,,215.0,215.0
2024-02-14T23:15:00+00:00,Validated,PT15M,30.798,-19.314,0.0,215.0,-54.76,,215.0,215.0
2024-02-14T23:30:00+00:00,Validated,PT15M,-40.039,83.125,0.0,90.26,-86.15,,-86.15,-86.15
2024-02-14T23:45:00+00:00,Validated,PT15M,-30.469,33.747,0.0,93.9,-263.68,,-263.68,-263.68
2024-02-15T00:00:00+00:00,Validated,PT15M,103.079,-195.297,1.14,134.93,-55.3,,136.07,136.07
2024-02-15T00:15:00+00:00,Validated,PT15M,33.579,-41.919,0.0,216.0,-62.54,,216.0,216.0
2024-02-15T00:30:00+00:00,Validated,PT15M,-24.101,14.002,0.0,215.0,-48.87,,-48.87,-48.87
2024-02-15T00:45:00+00:00,Validated,PT15M,-120.202,113.559,0.0,94.93,-49.7,,-49.7,-49.7
2024-02-15T01:00:00+00:00,Validated,PT15M,-47.322,44.135,0.0,94.87,-46.34,,-46.34,-46.34
2024-02-15T01:15:00+00:00,Validated,PT15M,-60.111,90.186,0.0,95.0,-52.74,,-52.74,-52.74
2024-02-15T01:30:00+00:00,Validated,PT15M,-30.056,27.241,0.0,94.84,-66.86,,-66.86,-66.86
2024-02-15T01:45:00+00:00,Validated,PT15M,-22.125,41.857,0.0,92.05,-70.41,,-70.41,-70.41
2024-02-15T02:00:00+00:00,Validated,PT15M,64.667,-73.14,0.0,90.99,-48.71,,90.99,90.99
2024-02-15T02:15:00+00:00,Validated,PT15M,202.466,-336.034,4.48,128.23,-48.71,,132.71,132.71
2024-02-15T02:30:00+00:00,Validated,PT15M,379.921,-423.88,46.98,215.0,-51.26,,261.98,261.98
2024-02-15T02:45:00+00:00,Validated,PT15M,317.371,-322.961,43.55,215.0,-51.04,,258.55,258.55
2024-02-15T03:00:00+00:00,Validated,PT15M,65.248,-40.624,0.0,215.0,-75.37,,215.0,215.0
2024-02-15T03:15:00+00:00,Validated,PT15M,97.87,-131.213,0.0,215.0,-63.06,,215.0,215.0
2024-02-15T03:30:00+00:00,Validated,PT15M,58.23,-79.973,0.0,215.0,-45.11,,215.0,215.0
2024-02-15T03:45:00+00:00,Validated,PT15M,8.374,-19.202,0.0,215.0,-44.56,,215.0,215.0
2024-02-15T04:00:00+00:00,Validated,PT15M,-10.424,-7.519,0.0,94.75,-45.3,,94.75,94.75
2024-02-15T04:15:00+00:00,Validated,PT15M,-71.645,71.816,0.0,94.38,-51.03,,-51.03,-51.03
2024-02-15T04:30:00+00:00,Validated,PT15M,-106.664,96.335,0.0,94.47,-43.69,,-43.69,-43.69
2024-02-15T04:45:00+00:00,Validated,PT15M,-9.189,-17.823,0.0,108.17,-44.44,,108.17,108.17
2024-02-15T05:00:00+00:00,Validated,PT15M,-58.96,59.419,0.0,94.77,-155.13,,-155.13,-155.13
2024-02-15T05:15:00+00:00,Validated,PT15M,78.365,-116.352,0.0,114.27,-50.59,,114.27,114.27
2024-02-15T05:30:00+00:00,Validated,PT15M,8.269,-56.15,0.0,98.73,-44.08,,98.73,98.73
2024-02-15T05:45:00+00:00,Validated,PT15M,144.565,-231.4,1.78,135.92,-50.59,,137.7,137.7
2024-02-15T06:00:00+00:00,Validated,PT15M,88.837,-75.427,0.0,215.0,-47.39,,215.0,215.0
2024-02-15T06:15:00+00:00,Validated,PT15M,43.779,-37.429,0.0,215.0,-84.48,,215.0,215.0
2024-02-15T06:30:00+00:00,Validated,PT15M,-1.939,-1.994,0.0,215.0,-47.46,,215.0,215.0
2024-02-15T06:45:00+00:00,Validated,PT15M,-32.574,37.856,0.0,95.0,-51.87,,-51.87,-51.87
2024-02-15T07:00:00+00:00,Validated,PT15M,-13.766,9.958,0.0,90.0,-51.11,,-51.11,-51.11
2024-02-15T07:15:00+00:00,Validated,PT15M,58.358,-73.644,0.0,89.83,-48.8,,89.83,89.83
2024-02-15T07:30:00+00:00,Validated,PT15M,143.799,-163.809,1.22,93.49,-50.5,,94.71,94.71
2024-02-15T07:45:00+00:00,Validated,PT15M,-21.358,12.378,0.0,215.0,-49.72,,-49.72,-49.72
2024-02-15T08:00:00+00:00,Validated,PT15M,50.448,-76.301,0.0,93.49,-48.94,,93.49,93.49
2024-02-15T08:15:00+00:00,Validated,PT15M,39.86,-61.391,0.0,91.45,-48.81,,91.45,91.45
2024-02-15T08:30:00+00:00,Validated,PT15M,-136.893,138.86,0.0,89.7,-67.91,,-67.91,-67.91
2024-02-15T08:45:00+00:00,Validated,PT15M,-230.639,220.207,2.32,94.06,-48.8,,-51.12,-51.12
2024-02-15T09:00:00+00:00,Validated,PT15M,-97.431,74.408,0.0,94.34,-76.0,,-76.0,-76.0
2024-02-15T09:15:00+00:00,Validated,PT15M,-177.938,185.472,1.14,91.1,-42.47,,-43.6,-43.6
2024-02-15T09:30:00+00:00,Validated,PT15M,-414.82,448.737,0.0,97.63,-278.1,,-278.1,-278.1
2024-02-15T09:45:00+00:00,Validated,PT15M,-203.411,164.844,11.45,97.39,-84.9,,-96.35,-96.35
2024-02-15T10:00:00+00:00,Validated,PT15M,-68.794,146.883,0.0,94.67,-317.1,,-317.1,-317.1
2024-02-15T10:15:00+00:00,Validated,PT15M,-79.096,47.206,0.0,99.67,-344.38,,-344.38,-344.38
2024-02-15T10:30:00+00:00,Validated,PT15M,10.111,20.789,0.0,93.76,-196.8,,-196.8,-196.8
2024-02-15T10:45:00+00:00,Validated,PT15M,10.891,-33.572,0.0,94.07,-336.79,,94.07,94.07
2024-02-15T11:00:00+00:00,Validated,PT15M,37.746,-22.326,0.0,90.0,-53.05,,90.0,90.0
2024-02-15T11:15:00+00:00,Validated,PT15M,20.963,-22.11,0.0,92.74,-92.11,,92.74,92.74
2024-02-15T11:30:00+00:00,Validated,PT15M,6.042,15.675,0.0,95.0,-139.09,,-139.09,-139.09
2024-02-15T11:45:00+00:00,Validated,PT15M,-48.297,88.336,0.0,95.0,-265.45,,-265.45,-265.45
2024-02-15T12:00:00+00:00,Validated,PT15M,72.136,-61.922,0.0,95.0,-46.89,,95.0,95.0
2024-02-15T12:15:00+00:00,Validated,PT15M,76.316,-101.001,0.0,100.23,-226.21,,100.23,100.23
2024-02-15T12:30:00+00:00,Validated,PT15M,158.305,-208.771,2.11,124.66,-41.04,,126.77,126.77
2024-02-15T12:45:00+00:00,Validated,PT15M,57.067,-46.571,0.0,216.0,-169.73,,216.0,216.0
2024-02-15T13:00:00+00:00,Validated,PT15M,34.771,-40.539,0.0,90.39,-39.22,,90.39,90.39
2024-02-15T13:15:00+00:00,Validated,PT15M,24.861,-34.384,0.0,92.02,-30.09,,92.02,92.02
2024-02-15T13:30:00+00:00,Validated,PT15M,-23.016,34.536,0.0,90.0,-40.78,,-40.78,-40.78
2024-02-15T13:45:00+00:00,Validated,PT15M,-23.275,5.914,0.0,94.9,-87.49,,-87.49,-87.49
2024-02-15T14:00:00+00:00,Validated,PT15M,-40.115,61.829,0.0,94.96,-286.16,,-286.16,-286.16
2024-02-15T14:15:00+00:00,Validated,PT15M,51.859,-75.108,0.0,114.65,-157.71,,114.65,114.65
2024-02-15T14:30:00+00:00,Validated,PT15M,69.818,-133.526,0.0,129.12,-20.9,,129.12,129.12
2024-02-15T14:45:00+00:00,Validated,PT15M,28.914,-44.117,0.0,94.93,-45.87,,94.93,94.93
2024-02-15T15:00:00+00:00,Validated,PT15M,48.115,-43.119,0.0,93.07,-239.79,,93.07,93.07
2024-02-15T15:15:00+00:00,Validated,PT15M,179.243,-221.91,1.5,100.58,-27.06,,102.08,102.08
2024-02-15T15:30:00+00:00,Validated,PT15M,183.625,-293.563,8.69,224.0,-32.17,,232.69,232.69
2024-02-15T15:45:00+00:00,Validated,PT15M,204.007,-206.716,7.77,224.0,-77.01,,231.77,231.77
2024-02-15T16:00:00+00:00,Validated,PT15M,64.969,9.608,0.0,224.0,-362.0,,-362.0,-362.0
2024-02-15T16:15:00+00:00,Validated,PT15M,3.31,-31.736,0.0,94.94,-222.83,,94.94,94.94
2024-02-15T16:30:00+00:00,Validated,PT15M,-0.717,-36.1,0.0,94.93,-19.58,,94.93,94.93
2024-02-15T16:45:00+00:00,Validated,PT15M,-36.702,16.349,0.0,93.5,-42.33,,-42.33,-42.33
2024-02-15T17:00:00+00:00,Validated,PT15M,-50.82,71.906,0.0,90.23,-241.62,,-241.62,-241.62
2024-02-15T17:15:00+00:00,Validated,PT15M,-163.081,182.838,0.0,94.09,-316.18,,-316.18,-316.18
2024-02-15T17:30:00+00:00,Validated,PT15M,10.183,13.118,0.0,107.23,-231.55,,-231.55,-231.55
2024-02-15T17:45:00+00:00,Validated,PT15M,-20.946,20.944,0.0,94.86,-36.07,,-36.07,-36.07
2024-02-15T18:00:00+00:00,Validated,PT15M,6.649,-19.954,0.0,94.91,-31.68,,94.91,94.91
2024-02-15T18:15:00+00:00,Validated,PT15M,70.425,-64.139,0.0,94.93,-43.56,,94.93,94.93
2024-02-15T18:30:00+00:00,Validated,PT15M,-22.582,13.196,0.0,94.89,-50.8,,-50.8,-50.8
2024-02-15T18:45:00+00:00,Validated,PT15M,-5.142,17.644,0.0,94.91,-75.7,,-75.7,-75.7
2024-02-15T19:00:00+00:00,Validated,PT15M,-8.303,-9.074,0.0,94.93,-43.07,,94.93,94.93
2024-02-15T19:15:00+00:00,Validated,PT15M,13.666,-12.809,0.0,94.82,-42.17,,94.82,94.82
2024-02-15T19:30:00+00:00,Validated,PT15M,39.161,-32.15,0.0,90.0,-34.34,,90.0,90.0
2024-02-15T19:45:00+00:00,Validated,PT15M,-34.687,46.601,0.0,93.89,-60.9,,-60.9,-60.9
2024-02-15T20:00:00+00:00,Validated,PT15M,-36.461,36.43,0.0,93.08,-42.44,,-42.44,-42.44
2024-02-15T20:15:00+00:00,Validated,PT15M,-133.101,141.921,0.0,91.48,-50.01,,-50.01,-50.01
2024-02-15T20:30:00+00:00,Validated,PT15M,15.368,-18.598,0.0,94.9,-76.0,,94.9,94.9
2024-02-15T20:45:00+00:00,Validated,PT15M,-39.269,78.694,0.0,94.92,-94.44,,-94.44,-94.44
2024-02-15T21:00:00+00:00,Validated,PT15M,-96.454,109.386,0.0,94.89,-50.53,,-50.53,-50.53
2024-02-15T21:15:00+00:00,Validated,PT15M,-19.141,16.652,0.0,95.57,-103.88,,-103.88,-103.88
2024-02-15T21:30:00+00:00,Validated,PT15M,-15.397,14.374,0.0,107.65,-148.24,,-148.24,-148.24
2024-02-15T21:45:00+00:00,Validated,PT15M,-32.801,39.495,0.0,91.53,-49.95,,-49.95,-49.95
2024-02-15T22:00:00+00:00,Validated,PT15M,16.457,-28.158,0.0,90.74,-34.01,,90.74,90.74
2024-02-15T22:15:00+00:00,Validated,PT15M,2.725,7.234,0.0,93.95,-81.69,,-81.69,-81.69
2024-02-15T22:30:00+00:00,Validated,PT15M,103.365,-109.338,0.0,90.4,-40.37,,90.4,90.4
2024-02-15T22:45:00+00:00,Validated,PT15M,103.196,-86.469,0.0,199.4,-44.5,,199.4,199.4
2024-02-15T23:00:00+00:00,Validated,PT15M,-28.54,22.394,0.0,128.32,-186.8,,-186.8,-186.8
2024-02-15T23:15:00+00:00,Validated,PT15M,80.815,-111.08,0.0,128.32,-43.5,,128.32,128.32
2024-02-15T23:30:00+00:00,Validated,PT15M,73.769,-80.584,0.0,128.32,-41.64,,128.32,128.32
2024-02-15T23:45:00+00:00,Validated,PT15M,47.567,-47.894,0.0,128.32,-49.71,,128.32,128.32
2024-02-16T00:00:00+00:00,Validated,PT15M,75.982,-136.416,0.0,202.94,-47.88,,202.94,202.94
2024-02-16T00:15:00+00:00,Validated,PT15M,185.271,-212.374,2.13,249.89,-48.0,,252.02,252.02
2024-02-16T00:30:00+00:00,Validated,PT15M,273.093,-325.19,10.29,222.55,-49.52,,232.84,232.84
2024-02-16T00:45:00+00:00,Validated,PT15M,80.552,-74.727,0.0,127.64,-44.03,,127.64,127.64
2024-02-16T01:00:00+00:00,Validated,PT15M,-245.902,230.126,1.6,126.44,-42.72,,-44.32,-44.32
2024-02-16T01:15:00+00:00,Validated,PT15M,-187.741,169.513,3.3,126.44,-41.64,,-44.94,-44.94
