experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,uniform,50,latent_fixed,fixed_deposits,0.055966838411705806,0.0,0.13240308333553183,7.807521593996566,nan
master_comparison,deposit,50,latent_fixed,fixed_deposits,0.055966838411705806,0.0,0.13240308333553183,7.807521593996566,nan
master_comparison,skill,50,latent_fixed,fixed_deposits,0.05441463097418757,-0.0015522074375182368,0.13240308333553183,7.807521593996566,nan
master_comparison,mechanism,50,latent_fixed,fixed_deposits,0.053062226240762504,-0.002904612170943302,0.13240308333553183,7.807521593996566,nan
master_comparison,best_single,50,latent_fixed,fixed_deposits,0.024473660699419416,-0.031493177712286394,0.13240308333553183,7.807521593996566,nan
master_comparison,uniform,51,latent_fixed,fixed_deposits,0.05433476241934276,0.0,0.12979117227206993,7.964092758155007,nan
master_comparison,deposit,51,latent_fixed,fixed_deposits,0.05433476241934276,0.0,0.12979117227206993,7.964092758155007,nan
master_comparison,skill,51,latent_fixed,fixed_deposits,0.05294941714638535,-0.0013853452729574098,0.12979117227206993,7.964092758155007,nan
master_comparison,mechanism,51,latent_fixed,fixed_deposits,0.05173744815662658,-0.0025973142627161785,0.12979117227206993,7.964092758155007,nan
master_comparison,best_single,51,latent_fixed,fixed_deposits,0.023181773829145432,-0.031152988590197325,0.12979117227206993,7.964092758155007,nan
master_comparison,uniform,52,latent_fixed,fixed_deposits,0.05495342093452882,0.0,0.13354899069137394,7.769222691178966,nan
master_comparison,deposit,52,latent_fixed,fixed_deposits,0.05495342093452882,0.0,0.13354899069137394,7.769222691178966,nan
master_comparison,skill,52,latent_fixed,fixed_deposits,0.053460251338392446,-0.001493169596136372,0.13354899069137394,7.769222691178966,nan
master_comparison,mechanism,52,latent_fixed,fixed_deposits,0.052159653135006645,-0.0027937677995221732,0.13354899069137394,7.769222691178966,nan
master_comparison,best_single,52,latent_fixed,fixed_deposits,0.02363515386326748,-0.03131826707126134,0.13354899069137394,7.769222691178966,nan
master_comparison,uniform,53,latent_fixed,fixed_deposits,0.05427525308308658,0.0,0.12973427569938256,7.914346497673253,nan
master_comparison,deposit,53,latent_fixed,fixed_deposits,0.05427525308308657,-1.3877787807814457e-17,0.12973427569938256,7.914346497673253,nan
master_comparison,skill,53,latent_fixed,fixed_deposits,0.052797215202314035,-0.0014780378807725467,0.12973427569938256,7.914346497673253,nan
master_comparison,mechanism,53,latent_fixed,fixed_deposits,0.051497301252343,-0.002777951830743579,0.12973427569938256,7.914346497673253,nan
master_comparison,best_single,53,latent_fixed,fixed_deposits,0.02372247829456988,-0.0305527747885167,0.12973427569938256,7.914346497673253,nan
master_comparison,uniform,54,latent_fixed,fixed_deposits,0.05420499731290731,0.0,0.13054839147155267,7.916908830223121,nan
master_comparison,deposit,54,latent_fixed,fixed_deposits,0.05420499731290731,0.0,0.13054839147155267,7.916908830223121,nan
master_comparison,skill,54,latent_fixed,fixed_deposits,0.05274894863180311,-0.0014560486811042023,0.13054839147155267,7.916908830223121,nan
master_comparison,mechanism,54,latent_fixed,fixed_deposits,0.0514726755833853,-0.002732321729522008,0.13054839147155267,7.916908830223121,nan
master_comparison,best_single,54,latent_fixed,fixed_deposits,0.02386439366097293,-0.03034060365193438,0.13054839147155267,7.916908830223121,nan
master_comparison,uniform,55,latent_fixed,fixed_deposits,0.05778559966697684,0.0,0.12861219400247192,7.988958459626863,nan
master_comparison,deposit,55,latent_fixed,fixed_deposits,0.057785599666976856,1.3877787807814457e-17,0.12861219400247192,7.988958459626863,nan
master_comparison,skill,55,latent_fixed,fixed_deposits,0.05611273969790325,-0.001672859969073591,0.12861219400247192,7.988958459626863,nan
